,name,diameter,weight,red,green,blue
775,1,7.2,134.03,169,87,13
776,1,7.2,134.04,153,67,2
777,1,7.2,134.05,145,99,2
778,1,7.2,134.07,153,76,11
779,1,7.2,134.08,155,91,2
780,1,7.21,134.09,145,68,5
781,1,7.21,134.09,139,73,7
782,1,7.21,134.1,164,73,6
783,1,7.21,134.11,161,68,2
784,1,7.21,134.11,147,55,17
785,1,7.21,134.12,147,93,2
786,1,7.21,134.13,157,74,4
787,1,7.21,134.13,147,99,4
788,1,7.21,134.16,155,85,2
789,1,7.21,134.17,180,87,9
790,1,7.22,134.17,150,94,5
791,1,7.22,134.19,162,82,17
792,1,7.22,134.2,161,80,2
793,1,7.22,134.21,170,90,9
794,1,7.22,134.23,140,80,2
795,1,7.22,134.23,156,69,9
796,1,7.22,134.25,137,84,10
797,1,7.22,134.25,167,86,10
798,1,7.22,134.27,169,56,9
799,1,7.22,134.27,152,70,20
800,1,7.22,134.28,152,73,10
801,1,7.23,134.29,149,78,5
802,1,7.23,134.33,155,79,20
803,1,7.23,134.34,164,84,18
804,1,7.23,134.35,163,82,16
805,1,7.23,134.36,151,84,2
806,1,7.23,134.37,151,84,5
807,1,7.23,134.39,142,103,2
808,1,7.23,134.4,150,106,2
809,1,7.23,134.42,158,87,12
810,1,7.23,134.45,181,87,10
811,1,7.23,134.45,159,75,4
812,1,7.23,134.47,168,86,17
813,1,7.24,134.47,145,93,2
814,1,7.24,134.47,157,98,2
815,1,7.24,134.48,156,84,2
816,1,7.24,134.49,174,96,5
817,1,7.24,134.54,168,91,2
818,1,7.24,134.54,127,74,11
819,1,7.25,134.56,156,67,17
820,1,7.25,134.58,167,78,6
821,1,7.25,134.59,159,100,2
822,1,7.26,134.61,152,85,2
823,1,7.26,134.62,162,76,5
824,1,7.26,134.67,168,71,6
825,1,7.26,134.68,164,91,2
826,1,7.26,134.68,160,80,12
827,1,7.26,134.69,143,84,2
828,1,7.26,134.7,169,62,2
829,1,7.26,134.7,160,94,8
830,1,7.26,134.71,147,80,2
831,1,7.26,134.71,159,92,3
832,1,7.26,134.72,160,84,2
833,1,7.26,134.72,162,85,14
834,1,7.26,134.73,149,83,12
835,1,7.27,134.74,160,87,2
836,1,7.27,134.76,146,83,13
837,1,7.27,134.78,164,78,10
838,1,7.27,134.79,182,81,2
839,1,7.27,134.79,145,73,9
840,1,7.27,134.8,153,85,4
841,1,7.27,134.8,158,86,3
842,1,7.27,134.81,143,78,10
843,1,7.27,134.82,163,80,20
844,1,7.27,134.83,156,75,2
845,1,7.28,134.85,149,76,11
846,1,7.28,134.85,154,98,2
847,1,7.28,134.86,167,80,2
848,1,7.28,134.87,139,96,2
849,1,7.28,134.88,151,75,2
850,1,7.28,134.89,165,77,2
851,1,7.28,134.89,166,88,10
852,1,7.28,134.9,150,72,13
853,1,7.28,134.93,160,77,2
854,1,7.28,134.99,163,77,2
855,1,7.28,135.0,145,82,9
856,1,7.28,135.02,147,73,2
857,1,7.29,135.02,147,82,3
858,1,7.29,135.08,167,73,14
859,1,7.29,135.08,161,58,2
860,1,7.29,135.1,154,72,8
861,1,7.29,135.13,162,100,4
862,1,7.29,135.14,158,64,2
863,1,7.29,135.14,167,78,2
864,1,7.29,135.2,154,85,2
865,1,7.29,135.21,162,77,13
866,1,7.3,135.22,187,85,24
867,1,7.3,135.22,157,79,2
868,1,7.3,135.24,175,102,4
869,1,7.3,135.24,147,93,2
870,1,7.3,135.24,138,72,12
871,1,7.3,135.25,155,98,9
872,1,7.3,135.26,159,86,2
873,1,7.3,135.27,164,80,2
874,1,7.3,135.28,174,81,19
875,1,7.3,135.33,163,81,11
876,1,7.31,135.35,165,74,2
877,1,7.31,135.36,143,85,17
878,1,7.31,135.4,144,81,2
879,1,7.31,135.4,165,77,4
880,1,7.31,135.41,149,79,12
881,1,7.31,135.43,164,89,2
882,1,7.31,135.44,148,87,7
883,1,7.31,135.45,155,87,2
884,1,7.31,135.46,159,89,3
885,1,7.31,135.48,155,63,3
886,1,7.31,135.52,165,93,2
887,1,7.31,135.53,152,96,11
888,1,7.31,135.55,154,75,2
889,1,7.32,135.55,143,79,2
890,1,7.32,135.56,169,92,3
891,1,7.32,135.63,155,87,10
892,1,7.32,135.64,153,58,2
893,1,7.32,135.66,134,81,9
894,1,7.32,135.68,148,69,10
895,1,7.32,135.68,155,80,9
896,1,7.32,135.69,149,76,7
897,1,7.32,135.69,150,75,2
898,1,7.32,135.72,133,89,2
899,1,7.32,135.74,161,88,7
900,1,7.32,135.74,160,92,20
901,1,7.33,135.75,167,90,2
902,1,7.33,135.76,160,86,2
903,1,7.33,135.78,145,82,2
904,1,7.33,135.79,170,82,5
905,1,7.33,135.8,149,83,8
906,1,7.33,135.81,174,81,21
907,1,7.34,135.81,152,83,14
908,1,7.34,135.82,158,77,6
909,1,7.34,135.87,165,80,10
910,1,7.34,135.88,140,63,3
911,1,7.34,135.89,166,69,2
912,1,7.34,135.9,168,86,2
913,1,7.34,135.91,165,93,4
914,1,7.35,135.93,157,75,2
915,1,7.35,135.94,146,79,10
916,1,7.35,135.94,161,66,7
917,1,7.35,135.95,162,72,2
918,1,7.35,135.95,162,76,12
919,1,7.35,135.96,139,79,2
920,1,7.35,135.98,157,79,2
921,1,7.35,136.0,158,82,22
922,1,7.35,136.0,149,83,19
923,1,7.35,136.01,149,73,16
924,1,7.36,136.01,142,66,11
925,1,7.36,136.01,171,87,2
926,1,7.36,136.02,153,58,2
927,1,7.36,136.02,141,75,3
928,1,7.36,136.04,151,88,3
929,1,7.36,136.04,157,93,2
930,1,7.36,136.04,149,68,2
931,1,7.36,136.05,148,89,2
932,1,7.36,136.06,153,84,14
933,1,7.36,136.07,136,98,2
934,1,7.37,136.07,147,66,16
935,1,7.37,136.08,154,94,6
936,1,7.37,136.1,162,79,16
937,1,7.37,136.1,163,74,4
938,1,7.37,136.11,149,73,11
939,1,7.38,136.12,166,94,2
940,1,7.38,136.13,153,73,2
941,1,7.38,136.17,144,77,17
942,1,7.38,136.18,152,90,10
943,1,7.38,136.2,154,93,2
944,1,7.38,136.22,151,99,9
945,1,7.38,136.23,139,92,18
946,1,7.38,136.27,151,80,5
947,1,7.39,136.28,156,75,16
948,1,7.39,136.3,170,75,24
949,1,7.39,136.31,159,56,6
950,1,7.39,136.31,160,59,15
951,1,7.39,136.31,159,90,9
952,1,7.39,136.32,150,76,2
953,1,7.39,136.33,145,83,13
954,1,7.39,136.33,189,80,16
955,1,7.39,136.33,166,85,2
956,1,7.39,136.35,160,74,3
957,1,7.39,136.36,160,90,17
958,1,7.39,136.39,168,90,7
959,1,7.39,136.41,135,73,2
960,1,7.4,136.43,148,86,2
961,1,7.4,136.44,157,85,19
962,1,7.4,136.45,155,100,15
963,1,7.4,136.45,159,91,2
964,1,7.4,136.45,156,94,2
965,1,7.4,136.46,168,74,5
966,1,7.4,136.47,148,90,2
967,1,7.4,136.48,156,91,8
968,1,7.4,136.48,150,70,2
969,1,7.41,136.49,143,91,2
970,1,7.41,136.49,147,86,17
971,1,7.41,136.5,152,69,2
972,1,7.41,136.53,171,88,11
973,1,7.41,136.54,155,70,10
974,1,7.41,136.55,151,83,2
975,1,7.41,136.56,142,90,12
976,1,7.41,136.58,161,95,2
977,1,7.41,136.6,142,81,2
978,1,7.42,136.61,154,76,15
979,1,7.42,136.63,150,84,2
980,1,7.42,136.64,163,78,10
981,1,7.42,136.68,164,94,2
982,1,7.42,136.69,146,79,3
983,1,7.42,136.71,164,66,2
984,1,7.42,136.76,159,82,7
985,1,7.42,136.77,144,78,2
986,1,7.42,136.79,166,75,7
987,1,7.43,136.81,152,77,2
988,1,7.43,136.84,152,83,2
989,1,7.43,136.9,141,82,4
990,1,7.43,136.93,176,80,2
991,1,7.43,136.95,144,76,17
992,1,7.43,137.0,175,80,2
993,1,7.43,137.07,156,70,2
994,1,7.43,137.08,155,96,2
995,1,7.43,137.1,158,78,3
996,1,7.44,137.12,164,97,2
997,1,7.44,137.18,140,88,2
998,1,7.44,137.23,148,85,2
999,1,7.44,137.24,166,83,7
1000,1,7.44,137.24,163,84,2
1001,1,7.44,137.24,172,80,4
1002,1,7.44,137.24,139,94,8
1003,1,7.44,137.25,171,81,6
1004,1,7.44,137.28,160,99,16
1005,1,7.45,137.29,148,71,2
1006,1,7.45,137.3,164,92,18
1007,1,7.45,137.32,155,85,26
1008,1,7.45,137.32,168,79,11
1009,1,7.45,137.33,151,87,7
1010,1,7.45,137.34,155,91,20
1011,1,7.45,137.35,168,79,16
1012,1,7.45,137.35,164,73,11
1013,1,7.45,137.38,144,73,2
1014,1,7.45,137.38,150,88,12
1015,1,7.45,137.39,160,87,2
1016,1,7.45,137.41,157,84,24
1017,1,7.45,137.42,151,71,2
1018,1,7.45,137.44,170,87,13
1019,1,7.45,137.45,173,87,2
1020,1,7.46,137.51,185,82,8
1021,1,7.46,137.53,136,73,10
1022,1,7.46,137.54,179,82,2
1023,1,7.46,137.54,156,106,18
1024,1,7.46,137.54,161,75,2
1025,1,7.46,137.57,176,69,6
1026,1,7.46,137.6,146,69,17
1027,1,7.46,137.62,156,91,10
1028,1,7.46,137.67,154,82,2
1029,1,7.46,137.7,150,99,5
1030,1,7.46,137.71,166,73,2
1031,1,7.47,137.72,158,87,6
1032,1,7.47,137.73,158,76,13
1033,1,7.47,137.76,158,98,2
1034,1,7.47,137.76,161,78,2
1035,1,7.47,137.78,163,96,2
1036,1,7.47,137.81,152,74,2
1037,1,7.47,137.82,175,67,4
1038,1,7.47,137.83,153,82,2
1039,1,7.47,137.83,138,81,10
1040,1,7.47,137.84,157,91,2
1041,1,7.47,137.84,154,91,2
1042,1,7.47,137.88,175,92,2
1043,1,7.48,137.88,173,78,9
1044,1,7.48,137.89,158,81,2
1045,1,7.48,137.89,152,70,6
1046,1,7.48,137.89,164,86,15
1047,1,7.48,137.92,148,88,16
1048,1,7.48,137.92,146,72,8
1049,1,7.48,137.93,157,91,18
1050,1,7.48,137.95,167,94,11
1051,1,7.48,137.95,152,71,2
1052,1,7.48,137.96,157,86,2
1053,1,7.49,137.97,139,86,2
1054,1,7.49,137.98,163,85,6
1055,1,7.49,137.98,149,69,2
1056,1,7.49,137.99,168,69,2
1057,1,7.49,138.0,144,84,2
1058,1,7.49,138.0,155,102,2
1059,1,7.49,138.03,158,96,2
1060,1,7.49,138.04,154,78,2
1061,1,7.49,138.05,142,67,9
1062,1,7.49,138.06,163,86,6
1063,1,7.49,138.06,167,72,3
1064,1,7.49,138.06,142,92,23
1065,1,7.5,138.09,141,99,2
1066,1,7.5,138.09,162,85,2
1067,1,7.5,138.09,158,80,2
1068,1,7.5,138.09,152,82,2
1069,1,7.5,138.09,163,90,2
1070,1,7.5,138.09,155,92,2
1071,1,7.5,138.09,143,58,16
1072,1,7.5,138.13,153,72,15
1073,1,7.5,138.14,170,101,13
1074,1,7.5,138.14,148,83,2
1075,1,7.51,138.16,157,69,8
1076,1,7.51,138.17,157,70,2
1077,1,7.51,138.18,160,83,21
1078,1,7.51,138.19,157,74,4
1079,1,7.51,138.19,147,90,19
1080,1,7.51,138.21,147,81,2
1081,1,7.51,138.21,145,77,18
1082,1,7.51,138.23,148,73,2
1083,1,7.51,138.23,163,71,18
1084,1,7.51,138.24,142,76,4
1085,1,7.51,138.27,138,75,15
1086,1,7.51,138.29,173,109,3
1087,1,7.51,138.29,164,85,18
1088,1,7.52,138.33,157,72,5
1089,1,7.52,138.33,173,103,2
1090,1,7.52,138.34,177,99,2
1091,1,7.52,138.36,157,74,2
1092,1,7.52,138.37,156,82,2
1093,1,7.52,138.37,136,76,6
1094,1,7.52,138.39,146,76,2
1095,1,7.52,138.42,167,89,2
1096,1,7.52,138.42,172,80,2
1097,1,7.52,138.44,157,91,5
1098,1,7.52,138.44,165,88,4
1099,1,7.52,138.46,154,87,12
1100,1,7.52,138.46,182,69,15
1101,1,7.52,138.47,149,85,2
1102,1,7.52,138.48,167,79,18
1103,1,7.52,138.49,158,102,6
1104,1,7.52,138.54,169,85,22
1105,1,7.53,138.54,178,93,2
1106,1,7.53,138.57,172,64,2
1107,1,7.53,138.58,154,78,5
1108,1,7.53,138.59,155,98,6
1109,1,7.53,138.6,144,85,11
1110,1,7.53,138.6,153,87,7
1111,1,7.53,138.62,145,78,23
1112,1,7.53,138.62,165,102,12
1113,1,7.53,138.62,175,72,11
1114,1,7.53,138.65,168,92,2
1115,1,7.53,138.67,154,94,2
1116,1,7.53,138.67,170,63,2
1117,1,7.54,138.67,132,111,2
1118,1,7.54,138.68,166,93,5
1119,1,7.54,138.69,170,89,2
1120,1,7.54,138.69,156,75,13
1121,1,7.54,138.72,158,59,11
1122,1,7.54,138.72,145,82,7
1123,1,7.54,138.73,145,77,2
1124,1,7.55,138.73,145,83,7
1125,1,7.55,138.75,155,89,13
1126,1,7.55,138.76,155,79,9
1127,1,7.55,138.77,147,91,10
1128,1,7.55,138.78,154,90,9
1129,1,7.55,138.8,155,88,6
1130,1,7.55,138.83,157,90,2
1131,1,7.55,138.84,154,68,2
1132,1,7.55,138.84,160,77,2
1133,1,7.55,138.85,167,78,9
1134,1,7.55,138.85,175,102,2
1135,1,7.55,138.86,151,73,2
1136,1,7.56,138.86,162,68,19
1137,1,7.56,138.88,158,90,7
1138,1,7.56,138.88,150,83,14
1139,1,7.56,138.89,168,75,2
1140,1,7.56,138.94,160,80,10
1141,1,7.56,138.97,146,83,20
1142,1,7.56,138.98,173,86,15
1143,1,7.56,139.0,146,75,10
1144,1,7.56,139.01,159,62,2
1145,1,7.56,139.01,157,82,6
1146,1,7.56,139.01,149,89,2
1147,1,7.56,139.01,146,67,6
1148,1,7.57,139.02,150,67,2
1149,1,7.57,139.04,154,91,2
1150,1,7.57,139.04,165,84,3
1151,1,7.57,139.05,144,95,2
1152,1,7.57,139.05,147,84,5
1153,1,7.57,139.06,146,81,2
1154,1,7.57,139.07,161,79,2
1155,1,7.57,139.07,180,83,2
1156,1,7.57,139.08,159,79,6
1157,1,7.57,139.09,149,82,9
1158,1,7.57,139.09,149,86,8
1159,1,7.57,139.11,159,92,20
1160,1,7.57,139.11,142,71,10
1161,1,7.57,139.12,142,96,7
1162,1,7.58,139.13,155,75,11
1163,1,7.58,139.14,141,73,2
1164,1,7.58,139.15,161,83,14
1165,1,7.58,139.17,147,73,2
1166,1,7.58,139.19,145,85,11
1167,1,7.58,139.19,168,84,7
1168,1,7.58,139.2,171,86,2
1169,1,7.58,139.2,154,89,6
1170,1,7.58,139.22,166,92,3
1171,1,7.58,139.23,158,83,5
1172,1,7.58,139.24,167,77,2
1173,1,7.58,139.24,156,89,5
1174,1,7.59,139.25,158,108,12
1175,1,7.59,139.26,172,90,4
1176,1,7.59,139.29,154,112,13
1177,1,7.59,139.29,149,78,8
1178,1,7.59,139.29,162,77,6
1179,1,7.59,139.3,159,86,2
1180,1,7.59,139.32,149,84,2
1181,1,7.59,139.33,143,87,2
1182,1,7.59,139.34,164,94,2
1183,1,7.6,139.35,148,76,2
1184,1,7.6,139.35,150,80,17
1185,1,7.6,139.39,159,84,3
1186,1,7.6,139.4,169,82,16
1187,1,7.6,139.43,162,71,2
1188,1,7.6,139.44,149,82,2
1189,1,7.6,139.46,150,95,4
1190,1,7.6,139.48,161,77,2
1191,1,7.6,139.49,162,81,2
1192,1,7.6,139.49,157,94,2
1193,1,7.61,139.5,136,92,19
1194,1,7.61,139.51,167,81,3
1195,1,7.61,139.52,135,79,2
1196,1,7.61,139.54,154,76,8
1197,1,7.61,139.54,168,92,2
1198,1,7.61,139.54,150,53,14
1199,1,7.61,139.55,126,84,8
1200,1,7.61,139.57,167,80,2
1201,1,7.61,139.57,160,83,4
1202,1,7.61,139.57,153,87,13
1203,1,7.61,139.6,163,77,19
1204,1,7.61,139.62,145,86,4
1205,1,7.61,139.63,146,61,17
1206,1,7.61,139.65,149,80,2
1207,1,7.61,139.68,155,80,13
1208,1,7.62,139.68,159,70,2
1209,1,7.62,139.69,148,70,7
1210,1,7.62,139.71,163,76,10
1211,1,7.62,139.72,141,73,22
1212,1,7.62,139.73,150,91,6
1213,1,7.62,139.78,156,87,2
1214,1,7.62,139.78,154,81,22
1215,1,7.62,139.79,163,78,14
1216,1,7.62,139.82,163,78,2
1217,1,7.62,139.82,163,99,7
1218,1,7.63,139.83,155,85,2
1219,1,7.63,139.84,154,98,19
1220,1,7.63,139.84,162,83,2
1221,1,7.63,139.89,174,75,2
1222,1,7.63,139.89,140,65,14
1223,1,7.63,139.89,173,82,25
1224,1,7.63,139.9,149,69,2
1225,1,7.63,139.91,159,89,6
1226,1,7.63,139.91,152,82,2
1227,1,7.63,139.92,168,93,3
1228,1,7.63,139.93,157,76,16
1229,1,7.63,139.93,156,70,8
1230,1,7.63,139.93,166,76,2
1231,1,7.63,139.94,152,68,2
1232,1,7.63,139.95,159,99,11
1233,1,7.63,139.96,155,82,16
1234,1,7.64,139.96,162,79,2
1235,1,7.64,139.96,146,80,10
1236,1,7.64,139.97,171,82,2
1237,1,7.64,139.98,160,77,14
1238,1,7.64,140.0,151,79,15
1239,1,7.64,140.01,156,76,5
1240,1,7.64,140.01,148,91,2
1241,1,7.65,140.02,158,70,2
1242,1,7.65,140.04,177,77,12
1243,1,7.65,140.04,158,91,2
1244,1,7.65,140.08,148,89,2
1245,1,7.65,140.1,167,73,13
1246,1,7.65,140.11,161,92,2
1247,1,7.65,140.11,146,72,14
1248,1,7.65,140.12,158,91,3
1249,1,7.65,140.14,157,82,7
1250,1,7.65,140.15,166,74,13
1251,1,7.65,140.17,163,77,11
1252,1,7.65,140.19,166,70,18
1253,1,7.65,140.2,176,85,9
1254,1,7.66,140.21,174,90,2
1255,1,7.66,140.21,147,96,2
1256,1,7.66,140.24,156,89,10
1257,1,7.66,140.24,164,80,2
1258,1,7.66,140.27,154,73,6
1259,1,7.66,140.28,167,87,2
1260,1,7.66,140.29,149,70,2
1261,1,7.66,140.29,155,82,2
1262,1,7.66,140.29,153,78,4
1263,1,7.67,140.3,133,79,7
1264,1,7.67,140.3,161,79,2
1265,1,7.67,140.31,160,96,2
1266,1,7.67,140.32,148,86,10
1267,1,7.67,140.32,165,109,2
1268,1,7.67,140.33,170,96,13
1269,1,7.67,140.33,150,78,2
1270,1,7.67,140.33,165,75,2
1271,1,7.67,140.36,162,73,2
1272,1,7.67,140.43,158,88,7
1273,1,7.67,140.43,165,89,24
1274,1,7.67,140.44,165,75,6
1275,1,7.67,140.45,167,58,2
1276,1,7.67,140.45,153,56,2
1277,1,7.67,140.45,152,75,2
1278,1,7.67,140.48,153,82,29
1279,1,7.68,140.53,159,92,10
1280,1,7.68,140.53,150,83,2
1281,1,7.68,140.54,154,67,9
1282,1,7.68,140.56,145,77,10
1283,1,7.68,140.56,158,98,15
1284,1,7.68,140.58,157,90,4
1285,1,7.68,140.58,179,100,10
1286,1,7.68,140.59,159,87,18
1287,1,7.68,140.6,137,79,14
1288,1,7.68,140.61,155,61,11
1289,1,7.68,140.62,158,86,2
1290,1,7.68,140.64,157,75,2
1291,1,7.68,140.64,150,71,2
1292,1,7.68,140.65,154,75,2
1293,1,7.69,140.65,161,84,7
1294,1,7.69,140.66,149,72,2
1295,1,7.69,140.66,141,84,20
1296,1,7.69,140.66,152,81,3
1297,1,7.69,140.66,154,83,8
1298,1,7.69,140.68,163,81,13
1299,1,7.69,140.69,187,91,4
1300,1,7.69,140.69,146,82,10
1301,1,7.69,140.7,163,77,2
1302,1,7.69,140.71,156,78,21
1303,1,7.69,140.71,158,79,10
1304,1,7.69,140.71,153,81,2
1305,1,7.69,140.73,153,76,2
1306,1,7.7,140.74,153,87,18
1307,1,7.7,140.74,163,81,3
1308,1,7.7,140.75,177,109,13
1309,1,7.7,140.76,158,64,7
1310,1,7.7,140.8,161,64,2
1311,1,7.7,140.81,164,90,18
1312,1,7.7,140.83,176,88,2
1313,1,7.7,140.84,153,98,2
1314,1,7.71,140.86,140,72,15
1315,1,7.71,140.86,166,91,2
1316,1,7.71,140.89,156,79,4
1317,1,7.71,140.89,146,73,12
1318,1,7.71,140.89,169,84,3
1319,1,7.71,140.89,168,84,10
1320,1,7.71,140.9,161,85,2
1321,1,7.71,140.9,175,76,6
1322,1,7.71,140.91,160,88,19
1323,1,7.71,140.92,159,78,15
1324,1,7.71,140.92,155,85,5
1325,1,7.71,140.93,169,81,8
1326,1,7.71,140.93,155,92,2
1327,1,7.71,140.94,166,85,13
1328,1,7.71,140.96,138,77,14
1329,1,7.71,140.96,161,85,2
1330,1,7.72,140.97,140,69,6
1331,1,7.72,140.97,160,76,2
1332,1,7.72,140.98,162,84,10
1333,1,7.72,140.99,164,84,2
1334,1,7.72,141.01,160,64,4
1335,1,7.72,141.02,162,84,4
1336,1,7.72,141.03,171,82,2
1337,1,7.72,141.03,152,75,11
1338,1,7.72,141.03,162,78,2
1339,1,7.72,141.04,144,75,3
1340,1,7.72,141.06,159,91,6
1341,1,7.72,141.06,148,89,7
1342,1,7.72,141.06,154,74,2
1343,1,7.72,141.08,145,87,2
1344,1,7.72,141.08,162,82,6
1345,1,7.73,141.09,158,81,2
1346,1,7.73,141.1,161,89,7
1347,1,7.73,141.1,166,75,4
1348,1,7.73,141.11,157,85,12
1349,1,7.73,141.12,160,97,4
1350,1,7.73,141.13,162,85,2
1351,1,7.73,141.14,173,99,2
1352,1,7.73,141.14,148,101,2
1353,1,7.74,141.16,138,83,2
1354,1,7.74,141.18,148,83,22
1355,1,7.74,141.21,152,78,4
1356,1,7.74,141.22,150,85,2
1357,1,7.74,141.24,165,77,19
1358,1,7.74,141.25,169,68,2
1359,1,7.74,141.25,149,78,7
1360,1,7.74,141.27,154,86,2
1361,1,7.74,141.27,157,76,2
1362,1,7.74,141.28,154,77,3
1363,1,7.74,141.29,165,97,15
1364,1,7.74,141.29,146,81,7
1365,1,7.75,141.3,160,81,14
1366,1,7.75,141.33,144,79,2
1367,1,7.75,141.34,141,65,19
1368,1,7.75,141.35,151,78,2
1369,1,7.75,141.36,154,86,2
1370,1,7.75,141.36,151,62,8
1371,1,7.75,141.36,159,65,8
1372,1,7.75,141.36,149,85,2
1373,1,7.75,141.38,163,69,27
1374,1,7.75,141.38,157,67,2
1375,1,7.75,141.4,151,88,2
1376,1,7.75,141.41,166,96,2
1377,1,7.75,141.41,164,88,7
1378,1,7.75,141.42,156,85,2
1379,1,7.75,141.44,156,88,2
1380,1,7.75,141.44,132,88,4
1381,1,7.75,141.44,129,80,13
1382,1,7.75,141.44,154,87,13
1383,1,7.76,141.45,151,83,2
1384,1,7.76,141.45,165,67,15
1385,1,7.76,141.46,154,74,9
1386,1,7.76,141.46,151,75,2
1387,1,7.76,141.57,142,86,14
1388,1,7.76,141.58,164,84,18
1389,1,7.76,141.59,169,98,4
1390,1,7.76,141.59,182,79,3
1391,1,7.76,141.64,162,77,2
1392,1,7.76,141.64,156,87,4
1393,1,7.76,141.67,152,89,13
1394,1,7.77,141.67,163,71,20
1395,1,7.77,141.68,148,85,2
1396,1,7.77,141.72,149,88,2
1397,1,7.77,141.73,157,83,2
1398,1,7.77,141.73,154,78,2
1399,1,7.77,141.74,141,71,2
1400,1,7.77,141.76,157,74,2
1401,1,7.77,141.76,149,78,2
1402,1,7.77,141.77,156,75,20
1403,1,7.77,141.82,150,66,12
1404,1,7.77,141.83,156,87,2
1405,1,7.77,141.84,147,98,2
1406,1,7.77,141.86,159,86,12
1407,1,7.77,141.87,163,71,18
1408,1,7.77,141.88,163,83,2
1409,1,7.77,141.9,153,84,2
1410,1,7.77,141.91,160,92,2
1411,1,7.77,141.94,158,78,6
1412,1,7.78,141.97,154,76,4
1413,1,7.78,141.97,155,74,11
1414,1,7.78,141.97,163,57,2
1415,1,7.78,141.99,151,87,2
1416,1,7.78,141.99,163,68,2
1417,1,7.78,141.99,167,76,2
1418,1,7.78,141.99,148,75,8
1419,1,7.78,142.0,161,92,2
1420,1,7.78,142.0,158,77,5
1421,1,7.78,142.01,157,79,6
1422,1,7.78,142.01,153,70,2
1423,1,7.78,142.01,171,86,7
1424,1,7.78,142.02,145,88,16
1425,1,7.78,142.03,158,90,2
1426,1,7.78,142.03,146,74,35
1427,1,7.79,142.03,147,64,8
1428,1,7.79,142.06,176,73,3
1429,1,7.79,142.07,173,85,5
1430,1,7.79,142.07,137,63,2
1431,1,7.79,142.08,166,59,2
1432,1,7.79,142.08,161,66,8
1433,1,7.79,142.09,149,83,4
1434,1,7.79,142.09,160,100,12
1435,1,7.79,142.11,153,64,9
1436,1,7.79,142.12,161,84,2
1437,1,7.79,142.12,161,88,2
1438,1,7.79,142.13,153,91,11
1439,1,7.79,142.13,165,100,15
1440,1,7.79,142.14,176,74,6
1441,1,7.79,142.17,161,81,3
1442,1,7.79,142.22,151,78,4
1443,1,7.79,142.23,164,83,16
1444,1,7.8,142.23,152,66,9
1445,1,7.8,142.28,151,83,2
1446,1,7.8,142.31,157,85,2
1447,1,7.8,142.33,159,87,15
1448,1,7.8,142.33,170,63,2
1449,1,7.8,142.34,170,55,7
1450,1,7.8,142.35,149,75,18
1451,1,7.8,142.35,159,87,2
1452,1,7.8,142.36,155,92,13
1453,1,7.8,142.36,137,104,20
1454,1,7.8,142.37,177,94,2
1455,1,7.8,142.37,154,87,2
1456,1,7.8,142.37,154,82,17
1457,1,7.8,142.38,159,82,6
1458,1,7.8,142.38,149,77,2
1459,1,7.81,142.39,165,88,3
1460,1,7.81,142.4,154,87,22
1461,1,7.81,142.42,164,99,2
1462,1,7.81,142.42,161,74,10
1463,1,7.81,142.43,148,87,2
1464,1,7.81,142.44,152,94,2
1465,1,7.81,142.46,156,74,6
1466,1,7.81,142.5,148,78,2
1467,1,7.81,142.51,168,72,2
1468,1,7.81,142.51,160,80,6
1469,1,7.81,142.52,156,72,7
1470,1,7.81,142.53,168,88,4
1471,1,7.81,142.54,137,92,19
1472,1,7.81,142.54,149,85,2
1473,1,7.81,142.55,161,83,2
1474,1,7.81,142.56,153,92,9
1475,1,7.81,142.57,166,71,25
1476,1,7.81,142.59,165,94,2
1477,1,7.82,142.61,140,72,2
1478,1,7.82,142.62,157,88,2
1479,1,7.82,142.62,163,87,2
1480,1,7.82,142.63,168,73,2
1481,1,7.82,142.68,147,76,2
1482,1,7.82,142.68,154,80,2
1483,1,7.82,142.69,147,71,2
1484,1,7.82,142.7,123,105,2
1485,1,7.82,142.71,174,76,2
1486,1,7.82,142.75,158,97,4
1487,1,7.82,142.75,146,76,5
1488,1,7.82,142.77,161,71,2
1489,1,7.82,142.78,141,76,13
1490,1,7.82,142.78,146,68,7
1491,1,7.82,142.8,151,91,19
1492,1,7.83,142.81,146,68,2
1493,1,7.83,142.83,171,83,9
1494,1,7.83,142.83,140,84,2
1495,1,7.83,142.83,150,67,12
1496,1,7.83,142.86,167,88,2
1497,1,7.83,142.86,167,85,7
1498,1,7.83,142.86,156,85,2
1499,1,7.83,142.87,157,80,3
1500,1,7.83,142.88,149,70,9
1501,1,7.83,142.88,152,89,6
1502,1,7.83,142.9,153,62,5
1503,1,7.83,142.91,157,90,2
1504,1,7.83,142.93,157,93,2
1505,1,7.83,142.94,158,73,6
1506,1,7.83,142.94,155,79,27
1507,1,7.84,142.96,157,101,5
1508,1,7.84,143.0,166,90,9
1509,1,7.84,143.02,149,81,9
1510,1,7.84,143.02,155,98,2
1511,1,7.84,143.04,161,76,11
1512,1,7.84,143.04,161,77,12
1513,1,7.84,143.05,152,88,2
1514,1,7.84,143.06,155,82,2
1515,1,7.84,143.06,175,92,2
1516,1,7.84,143.08,150,77,2
1517,1,7.84,143.11,151,68,3
1518,1,7.84,143.11,149,73,2
1519,1,7.84,143.12,158,87,5
1520,1,7.84,143.12,132,78,10
1521,1,7.84,143.13,175,70,5
