F12attr,F24attr,Fattr,B14attr,A13attr,Aattr,A19attr,C9attr,F30attr,Cattr,class
1.214967,1.262929,1.212789,0.808841,0.94811,-0.176394,-0.380132,0.941256,0.865666,1.184036,1.0
-1.273565,-1.800904,-0.622354,-0.662091,-1.444568,-0.396887,-1.337386,-1.218588,-0.603821,-1.279026,5.0
-2.146735,-2.282363,-2.239028,3.01524,1.785547,-1.719846,-1.631926,1.481217,2.964933,1.48441,2.0
-0.706005,-0.575371,-0.360191,-0.241825,-0.906215,-1.352357,-1.263751,0.041321,-0.393894,0.042617,1.0
-0.356737,-0.356526,-0.272803,-1.239957,-1.2053,-0.396887,-0.159228,-1.218588,-1.286082,-1.519325,7.0
0.167164,-1.406983,0.513687,-0.084225,0.050856,-0.470385,-1.705561,0.281304,-0.183967,0.042617,5.0
0.691066,0.825239,0.732156,0.020842,0.349941,0.926071,0.650756,0.641278,0.025959,0.282916,3.0
-0.269421,-0.356526,-0.360191,-0.346891,-0.308046,-1.646348,-1.190116,-0.558636,-0.079004,-0.858503,1.0
1.040333,1.306698,1.038013,0.230975,0.828476,1.073066,1.239836,0.581282,0.340849,0.523215,4.0
1.607893,1.438005,1.606034,0.808841,1.247195,1.734545,1.681645,1.241235,0.498294,1.48441,3.0
1.258626,1.21916,1.125401,0.388575,1.187378,1.220062,1.166201,0.881261,0.025959,0.523215,4.0
-0.531371,-0.093911,-0.491273,-1.239957,-1.564201,-0.176394,0.135312,-1.578562,-0.761265,-1.519325,7.0
-0.182104,-0.006373,-0.185416,-0.189291,-0.188412,-1.205362,-0.969212,-0.618631,-0.236449,-0.498055,1.0
-0.269421,-0.006373,-0.360191,-0.924758,-0.786581,-0.470385,-0.085593,-1.038601,-1.023674,-0.858503,7.0
0.472773,0.693931,0.382605,-0.189291,-0.068778,0.926071,1.092566,0.161312,-0.446376,0.342991,4.0
0.341798,0.693931,0.251523,0.493642,1.127561,-0.396887,-0.453767,0.521286,0.708221,0.703439,5.0
0.341798,0.037396,0.338911,-0.662091,-0.188412,0.411587,-0.159228,-0.91861,-0.183967,-0.197682,4.0
-0.444054,0.037396,0.557381,-0.189291,-0.128595,-0.249892,-0.674672,-0.558636,0.235886,0.282916,1.0
1.040333,0.912777,1.038013,0.020842,0.290124,1.367057,1.239836,0.581282,0.130923,0.823588,3.0
-0.531371,-0.487833,-0.622354,-1.239957,-1.2053,-0.911371,-0.159228,-0.978606,-1.286082,0.703439,7.0
0.341798,0.387548,0.732156,-0.189291,-0.128595,1.514052,1.166201,0.641278,0.025959,0.763513,3.0
0.822041,0.650162,0.863238,0.020842,0.349941,1.293559,-0.380132,0.101317,0.235886,0.342991,3.0
-1.098931,-1.013061,-1.146681,-0.609558,-1.085666,-0.984869,-0.969212,-1.518567,-0.656302,-0.738354,5.0
1.258626,1.394236,0.906932,0.808841,1.187378,1.220062,1.75528,1.181239,0.603258,0.523215,3.0
1.214967,0.912777,1.256483,0.703775,0.828476,-0.690878,-0.453767,0.581282,0.708221,0.523215,1.0
0.603749,0.650162,0.688462,0.598708,0.349941,1.293559,0.208947,0.101317,0.445813,0.342991,1.0
-0.182104,-0.268987,0.033054,-0.924758,-1.025849,-0.176394,-0.674672,-0.618631,-0.551339,-1.038727,7.0
-1.273565,-0.881754,-1.190375,-0.977291,-1.2053,-0.984869,-0.674672,-1.218588,0.235886,-1.819698,5.0
-0.706005,-0.575371,-0.491273,-1.450091,-1.564201,-0.176394,-0.453767,-1.998532,-1.338564,-1.339101,7.0
1.302284,1.262929,1.431258,0.913908,1.366829,0.411587,0.724391,1.061248,0.813184,1.424335,1.0
1.214967,1.262929,0.994319,0.441108,1.247195,1.440554,1.681645,0.941256,0.288368,0.643364,3.0
-0.182104,0.212472,-0.360191,-1.029824,-1.145483,-0.176394,0.135312,-1.158593,-0.971192,-1.339101,7.0
-0.531371,-0.487833,-0.272803,-1.397557,-1.444568,-0.102897,-0.159228,-1.458571,-1.286082,-1.279026,7.0
-1.928442,-0.837985,-2.020559,1.071508,0.290124,-1.646348,-0.748307,0.821265,-1.076155,0.943738,2.0
0.385456,0.825239,0.033054,-0.136758,-0.128595,0.705578,1.092566,0.881261,0.025959,0.342991,3.0
0.167164,-0.006373,0.251523,-0.451958,-0.188412,0.191094,0.135312,-0.49864,-0.393894,-0.798429,7.0
-0.444054,-0.356526,-0.360191,-0.346891,-0.547313,-0.911371,-0.969212,-0.558636,-0.079004,-0.137607,1.0
-0.444054,-0.356526,-0.534967,-0.399425,-0.547313,-0.249892,0.061677,-0.378649,-0.131486,-0.678279,5.0
1.258626,1.044084,1.212789,0.493642,1.366829,1.367057,1.387105,0.821265,0.235886,0.703439,3.0
-0.487713,-0.706678,-0.185416,-0.609558,-0.367863,-0.984869,-1.484656,-0.198662,-0.656302,-0.498055,1.0
-0.269421,-0.181449,0.207829,-0.924758,-1.025849,0.338089,-0.085593,-0.798618,-1.2336,-0.618205,7.0
-0.444054,-0.356526,0.207829,-1.502624,-1.265117,1.440554,-0.380132,-1.518567,-1.2336,0.102692,7.0
-2.234051,-2.151056,-2.239028,2.542441,1.486463,-1.719846,-1.85283,1.481217,2.440116,2.025082,2.0
-1.884784,-1.888442,-2.37011,0.493642,-0.42768,-1.57285,-1.705561,-0.198662,1.600409,0.042617,2.0
0.647407,0.869008,-0.360191,-0.189291,-0.068778,-0.176394,1.092566,-0.318653,0.288368,-1.279026,3.0
1.214967,1.131622,1.256483,0.230975,0.828476,1.661048,1.90255,0.581282,0.498294,1.123962,3.0
-0.182104,0.037396,-0.185416,-0.241825,-0.666947,-1.058367,-0.748307,-0.438644,0.025959,-0.858503,1.0
0.516432,-0.356526,0.688462,-0.189291,-0.188412,0.117596,-0.453767,-0.198662,-0.236449,0.042617,4.0
0.8657,0.693931,0.994319,0.493642,1.127561,-0.396887,-0.453767,0.821265,0.498294,0.943738,1.0
1.214967,1.131622,1.038013,0.230975,0.589209,1.367057,1.534375,0.821265,0.498294,1.123962,3.0
-1.491858,-1.406983,-1.408844,-1.607691,-1.803469,-1.058367,-1.263751,-1.578562,-1.54849,-1.939848,5.0
0.734724,0.869008,0.688462,-0.084225,0.290124,1.073066,1.681645,0.281304,-0.183967,0.042617,3.0
0.822041,0.693931,0.819544,0.441108,0.409758,1.146564,1.092566,0.701274,0.498294,0.102692,3.0
0.167164,0.212472,1.038013,0.125908,0.529392,-0.470385,-0.969212,0.041321,0.183404,0.583289,1.0
1.43326,1.306698,1.256483,0.703775,1.127561,1.367057,1.534375,1.421222,0.498294,0.823588,3.0
0.167164,-0.006373,-0.534967,0.703775,0.828476,-0.984869,-0.453767,0.581282,0.340849,0.523215,5.0
-2.234051,-2.151056,-2.020559,1.281641,0.050856,-1.866841,-0.969212,0.521286,0.813184,0.583289,2.0
-0.356737,-0.006373,-0.622354,-1.029824,-1.2053,0.191094,0.429852,-0.978606,-0.393894,-0.317831,7.0
-0.182104,-0.356526,-0.185416,-0.819691,-1.324934,0.117596,0.650756,-0.858614,-0.866229,-0.738354,7.0
-0.182104,-0.181449,-0.447579,0.125908,0.050856,-0.690878,-0.453767,0.281304,0.235886,-0.55813,1.0
0.909358,1.262929,1.212789,0.493642,0.768659,1.367057,1.018931,0.761269,0.813184,1.123962,3.0
-1.186248,-0.575371,-1.408844,-0.872224,-1.564201,-1.352357,-0.748307,-1.578562,0.025959,-1.759624,5.0
-2.234051,-2.238594,-2.239028,2.647507,1.665914,-1.57285,-2.0001,1.661204,2.755006,1.724709,2.0
0.036189,-0.181449,-0.185416,-0.767158,-0.786581,-0.249892,-0.159228,-1.218588,-0.91871,-1.158877,7.0
-0.356737,-0.444064,-0.360191,-1.029824,-0.906215,-0.176394,-0.159228,-1.398575,-1.181119,-1.339101,7.0
-0.182104,-0.093911,-0.185416,-1.029824,-1.145483,0.117596,-0.159228,-0.91861,-0.971192,-0.858503,7.0
0.8657,0.912777,0.338911,0.493642,0.828476,-0.690878,-0.232863,0.581282,0.708221,0.282916,1.0
-0.356737,-0.444064,-0.360191,-1.239957,-1.145483,-0.176394,-0.453767,-1.398575,-1.181119,-1.519325,7.0
0.167164,0.168703,0.164136,-0.399425,-0.367863,0.485085,0.061677,-0.378649,-0.236449,0.042617,7.0
1.12765,0.037396,1.038013,0.125908,0.529392,1.367057,0.429852,0.521286,-1.181119,0.823588,3.0
0.516432,0.343779,0.338911,-0.189291,0.050856,0.779075,0.356217,0.041321,-0.656302,0.042617,4.0
0.341798,0.212472,0.164136,-0.557024,-0.547313,0.926071,0.356217,-0.558636,-0.341412,-0.197682,7.0
-2.27771,-2.282363,-2.151641,2.962707,1.54628,-1.866841,-1.705561,2.201166,2.597561,1.784783,2.0
0.822041,0.475086,1.081707,0.230975,0.649025,1.955038,1.092566,0.881261,-0.183967,0.643364,3.0
0.8657,0.869008,0.819544,0.493642,1.127561,-0.102897,0.135312,0.821265,0.498294,0.943738,1.0
-0.269421,-0.356526,-0.185416,-1.134891,-1.025849,0.044099,-0.085593,-1.038601,-1.391045,-1.038727,7.0
1.214967,1.131622,1.038013,0.913908,1.426646,-0.396887,-0.232863,1.121243,0.708221,1.123962,1.0
1.258626,1.394236,1.300177,0.598708,1.187378,1.514052,2.049819,1.181239,0.393331,0.763513,3.0
-0.182104,-0.181449,0.644768,-0.819691,-0.966032,1.073066,0.429852,-0.198662,-0.603821,0.403065,7.0
-0.531371,-0.61914,-0.578661,-1.082358,-1.265117,-0.470385,-0.085593,-1.278584,-1.496009,-1.639474,7.0
-2.321368,-2.282363,-2.457498,3.33044,1.486463,-1.940339,-2.0001,1.481217,2.650043,2.025082,2.0
-0.662347,-0.662909,-0.622354,-1.397557,-1.683835,-0.102897,-0.453767,-1.458571,-1.076155,-1.699549,7.0
-1.273565,-1.319444,-1.277763,-2.133024,-2.162371,-1.205362,-0.969212,-2.538493,-2.020825,-2.780894,5.0
0.822041,0.693931,0.994319,-0.189291,0.409758,1.146564,1.092566,0.401295,0.130923,0.342991,3.0
-0.57503,-0.706678,-0.01064,-1.187424,-1.444568,-0.470385,-0.159228,-1.878541,-0.91871,-1.5794,7.0
-0.444054,-0.356526,-1.015599,-1.502624,-1.683835,-0.690878,1.092566,-0.558636,-1.2336,-1.519325,5.0
0.8657,1.000315,1.125401,0.598708,1.486463,-0.249892,-0.453767,1.481217,0.393331,1.36426,1.0
0.8657,0.912777,1.038013,0.230975,0.828476,1.367057,1.239836,0.581282,0.130923,0.823588,3.0
-0.444054,-0.181449,-0.534967,-1.134891,-1.265117,-0.470385,-0.380132,-1.518567,-1.023674,-1.519325,7.0
-0.749664,-1.188137,-0.534967,-0.977291,-1.2053,-0.249892,-0.895577,-1.638558,-1.286082,-1.158877,7.0
-0.662347,-0.006373,-0.534967,-0.189291,-0.367863,0.117596,0.650756,-0.378649,-0.236449,-0.738354,5.0
-0.531371,-0.487833,-0.447579,-1.239957,-1.683835,-0.102897,-0.159228,-1.698554,-1.286082,-1.519325,7.0
-0.444054,-0.356526,-0.534967,-0.189291,-0.367863,0.044099,0.061677,-0.378649,-0.341412,-0.678279,5.0
1.214967,1.525543,1.256483,0.493642,1.127561,1.073066,1.90255,0.821265,0.708221,0.823588,3.0
-0.662347,-0.706678,-0.534967,-1.292491,-1.743652,-0.396887,-0.748307,-1.518567,-1.2336,-1.699549,7.0
0.691066,0.518855,1.212789,-0.241825,0.290124,1.367057,1.092566,0.281304,-0.183967,1.244111,7.0
0.210823,0.037396,-0.01064,-0.557024,-0.547313,0.63208,0.356217,-0.138666,-0.708784,-0.197682,7.0
-0.182104,0.081165,-0.098028,-1.082358,-0.846398,0.117596,0.503487,-1.038601,-0.761265,-0.798429,7.0
-0.00747,-0.181449,-0.272803,-0.662091,-0.966032,-0.102897,-0.453767,-1.218588,-0.603821,-0.55813,7.0
0.691066,1.21916,0.906932,0.388575,0.888293,-0.470385,-0.674672,0.881261,0.393331,0.763513,1.0
1.214967,1.000315,0.688462,0.756308,1.187378,-0.764376,-0.895577,1.181239,0.813184,0.883663,1.0
1.607893,1.613081,1.081707,0.756308,1.486463,1.661048,1.681645,1.181239,1.023111,0.643364,3.0
-0.749664,-0.662909,-0.534967,-1.502624,-2.102554,-0.690878,0.135312,-1.278584,-1.391045,-0.858503,7.0
0.734724,0.518855,0.688462,-0.084225,0.290124,1.073066,1.31347,0.761269,0.025959,0.282916,3.0
-0.094787,0.387548,-0.360191,-0.767158,-0.786581,-0.470385,0.650756,-0.798618,-1.076155,-1.158877,7.0
0.996675,1.21916,1.081707,0.230975,0.649025,1.661048,1.387105,0.881261,0.445813,0.643364,3.0
0.167164,0.212472,0.164136,-0.662091,-0.42768,0.411587,0.429852,-0.91861,-0.551339,-0.618205,4.0
0.691066,0.693931,0.076748,-0.241825,0.290124,-0.396887,0.135312,-0.49864,-0.393894,-0.798429,7.0
-0.182104,-0.181449,0.076748,-0.241825,-0.188412,-1.205362,-1.337386,0.041321,-0.393894,0.162766,1.0
-0.182104,-0.268987,-0.272803,-1.082358,-0.846398,-0.470385,-0.085593,-0.858614,-0.91871,-1.218951,7.0
1.520577,1.262929,1.212789,0.703775,1.366829,1.073066,1.681645,1.061248,0.393331,1.123962,3.0
-0.967956,-0.181449,-1.146681,-0.189291,-0.367863,-0.690878,0.061677,-0.618631,-0.446376,-0.738354,5.0
1.214967,1.525543,1.256483,0.493642,1.127561,1.661048,1.534375,1.121243,0.708221,1.123962,3.0
-1.011614,-1.013061,-1.102987,-1.239957,-1.564201,-1.058367,-1.484656,-1.818545,-0.761265,-1.939848,5.0
1.258626,1.21916,1.300177,0.808841,1.486463,0.044099,-0.159228,1.481217,0.760703,1.664634,1.0
1.040333,0.737701,1.431258,0.493642,1.127561,2.028536,-0.453767,1.421222,0.708221,1.724709,1.0
0.210823,-0.093911,-0.098028,-0.136758,-0.128595,-1.499353,-0.895577,-0.378649,0.025959,-0.55813,1.0
1.040333,0.869008,0.819544,0.125908,0.828476,1.073066,1.387105,0.821265,-0.183967,0.703439,3.0
1.258626,1.613081,1.125401,0.388575,1.187378,1.881541,2.049819,0.881261,0.760703,0.763513,3.0
-0.836981,-0.356526,-0.098028,-0.451958,-0.966032,0.191094,0.724391,0.041321,-0.183967,-0.077532,5.0
0.691066,0.825239,0.732156,0.020842,0.110673,1.514052,0.945296,0.101317,-0.131486,0.282916,3.0
1.12765,1.087853,1.038013,0.336042,0.768659,1.073066,1.018931,0.521286,0.393331,0.583289,3.0
0.516432,0.168703,0.513687,0.703775,0.589209,0.485085,0.356217,1.121243,0.918148,1.36426,5.0
-1.011614,-0.750447,-1.015599,0.230975,-0.128595,-0.764376,-0.674672,-0.138666,0.603258,-0.137607,5.0
-1.273565,-1.319444,-0.971906,-0.399425,-1.085666,-0.690878,-0.453767,-1.098597,-0.446376,-1.218951,5.0
1.12765,1.087853,0.863238,0.336042,0.529392,1.367057,1.31347,0.761269,0.393331,0.823588,3.0
0.167164,0.168703,0.251523,-0.451958,0.050856,0.485085,0.724391,0.041321,-0.603821,-0.55813,4.0
-0.00747,0.212472,-0.185416,-0.084225,-0.42768,-1.058367,-0.748307,-0.678627,0.025959,-0.618205,1.0
-2.27771,-2.151056,-2.239028,2.647507,1.486463,-1.719846,-1.85283,1.481217,2.755006,1.184036,2.0
0.254481,0.869008,-0.884518,-0.767158,-0.547313,0.044099,1.387105,0.161312,-1.2336,-1.038727,3.0
0.341798,0.737701,-0.185416,-0.399425,-0.188412,0.485085,0.945296,0.581282,-0.446376,-0.197682,3.0
1.214967,1.21916,0.688462,0.230975,0.888293,1.661048,2.049819,0.881261,0.445813,0.342991,3.0
-0.094787,-0.181449,-0.185416,0.020842,0.110673,-0.984869,-1.190116,-0.378649,-0.341412,-0.43798,1.0
0.167164,0.518855,0.076748,-0.084225,0.290124,-0.911371,-0.453767,0.041321,0.235886,-0.077532,1.0
1.607893,1.044084,1.387565,0.441108,1.247195,1.734545,1.681645,1.241235,0.288368,1.184036,3.0
-0.444054,-0.531602,-0.534967,-1.187424,-1.444568,-0.470385,-0.453767,-1.218588,-1.286082,-1.399176,7.0
-0.269421,-0.356526,-0.185416,-1.134891,-1.265117,0.044099,-0.085593,-1.278584,-1.391045,-1.038727,7.0
-0.662347,-0.662909,-0.753436,-0.451958,-0.966032,-1.425855,-1.337386,-1.218588,-0.393894,-0.798429,1.0
1.43326,1.21916,1.387565,1.071508,1.725731,-0.102897,-0.159228,1.361226,0.918148,1.544484,1.0
0.996675,1.044084,1.212789,0.441108,0.94811,1.440554,1.387105,0.941256,0.288368,0.883663,3.0
0.909358,0.869008,0.863238,0.336042,0.529392,1.367057,1.31347,0.761269,0.183404,0.583289,3.0
0.341798,0.168703,0.469993,-0.662091,-0.188412,0.779075,0.429852,-0.49864,-0.603821,-0.317831,4.0
0.996675,1.000315,0.688462,0.230975,0.349941,0.999568,1.387105,0.881261,0.235886,0.102692,3.0
-0.269421,-0.181449,-0.360191,-1.345024,-1.504385,-0.470385,-0.674672,-1.518567,-1.023674,-1.279026,7.0
-0.182104,-0.356526,0.513687,-1.082358,-1.324934,1.073066,0.061677,-0.378649,-1.023674,0.282916,7.0
0.996675,1.044084,0.994319,0.598708,0.94811,0.044099,-0.380132,1.241235,0.708221,1.184036,1.0
0.210823,0.037396,0.164136,-0.767158,-0.547313,0.338089,0.061677,-0.378649,-0.91871,-0.678279,4.0
-0.269421,-0.356526,-0.185416,-1.134891,-1.265117,-0.176394,-0.085593,-1.278584,-1.2336,-1.279026,7.0
-0.531371,-0.268987,-0.753436,-0.504491,-0.60713,-1.27886,-1.190116,-0.618631,-0.341412,-1.038727,1.0
0.691066,0.693931,0.644768,-0.084225,0.290124,1.073066,0.724391,0.521286,-1.076155,0.703439,3.0
0.341798,0.518855,-0.01064,-0.241825,-0.42768,1.073066,1.018931,0.041321,-0.393894,-0.197682,4.0
0.516432,0.737701,-0.01064,0.230975,0.290124,-0.984869,-0.232863,0.041321,0.498294,0.282916,1.0
-0.182104,-0.181449,-0.360191,-1.292491,-1.085666,-0.102897,-0.232863,-1.33858,-1.2336,-1.45925,7.0
0.8657,0.737701,0.688462,-0.189291,0.290124,1.073066,0.945296,0.281304,-0.236449,0.282916,3.0
-1.055273,-0.531602,-1.190375,-0.557024,-0.786581,-0.176394,0.135312,-0.558636,-0.446376,-0.858503,5.0
0.167164,-0.881754,0.513687,-0.399425,-0.188412,1.073066,-0.232863,-0.198662,-0.236449,0.523215,7.0
1.43326,1.21916,1.387565,0.861375,1.366829,-0.102897,-0.159228,1.361226,0.708221,0.943738,1.0
0.647407,0.343779,0.601074,0.020842,0.17049,0.926071,-0.085593,0.161312,-0.236449,0.342991,4.0
-0.094787,0.037396,-0.185416,-0.399425,-1.025849,-0.249892,-0.159228,-0.558636,-0.341412,-1.158877,4.0
-0.531371,-0.487833,-0.622354,-1.607691,-1.444568,-0.396887,-0.159228,-1.458571,-1.496009,-1.519325,7.0
0.341798,0.168703,0.644768,-0.241825,0.050856,0.779075,0.135312,-0.49864,-0.183967,-0.077532,7.0
0.8657,0.343779,1.212789,0.283508,0.529392,1.073066,-0.748307,0.281304,0.235886,0.403065,3.0
-2.146735,-2.151056,-2.020559,2.227241,1.366829,-1.57285,-1.705561,1.361226,2.335153,1.724709,2.0
0.036189,-0.093911,-0.098028,-0.346891,-0.60713,0.411587,-0.380132,-0.858614,-0.183967,-0.798429,4.0
-0.531371,-0.444064,-0.666048,-1.450091,-1.564201,-0.176394,0.135312,-1.578562,-1.181119,-1.759624,7.0
-0.444054,-0.356526,-0.360191,-0.924758,-1.025849,-0.470385,-0.085593,-1.518567,-1.023674,-1.759624,7.0
-0.182104,-0.093911,-0.185416,-0.872224,-0.906215,0.117596,0.724391,-0.198662,-0.761265,-1.098802,7.0
0.167164,-0.006373,-0.753436,-0.084225,-0.188412,0.485085,0.429852,-0.198662,0.025959,-0.077532,2.0
1.302284,0.518855,1.038013,0.493642,0.768659,2.028536,1.31347,1.061248,-0.761265,0.823588,3.0
0.036189,0.212472,-0.01064,-0.189291,-0.128595,-0.984869,-0.895577,-0.378649,0.235886,0.042617,1.0
0.036189,-0.444064,0.513687,0.020842,-0.128595,-0.764376,-0.674672,-0.378649,-0.183967,0.342991,1.0
-0.356737,-0.61914,0.033054,-1.292491,-1.265117,0.411587,-0.380132,-1.038601,-1.338564,-0.55813,7.0
0.56009,0.869008,0.513687,-0.084225,-0.188412,1.073066,1.681645,0.281304,-0.183967,0.282916,4.0
0.996675,1.044084,0.994319,0.598708,0.708842,0.63208,0.503487,0.161312,0.288368,-0.137607,3.0
1.389601,1.394236,1.256483,0.966441,1.187378,0.117596,-0.085593,1.181239,0.813184,1.184036,1.0
0.56009,0.693931,0.688462,-0.084225,0.290124,1.367057,1.018931,0.281304,0.183404,0.583289,3.0
-1.14259,-1.275675,-1.059293,-0.662091,-1.2053,-0.911371,-0.453767,-0.978606,-0.813747,-1.279026,5.0
-0.182104,-1.669597,0.251523,-0.451958,-0.188412,0.779075,-0.748307,-0.198662,2.440116,-0.55813,2.0
-0.706005,-0.093911,-0.840824,-0.662091,-1.145483,-0.764376,0.429852,-0.438644,-0.761265,-1.339101,5.0
-0.356737,-0.181449,-0.360191,-1.082358,-1.085666,-0.102897,0.061677,-1.098597,-0.866229,-1.45925,7.0
-1.011614,-0.575371,-0.185416,-1.239957,-1.145483,-0.764376,-0.453767,-1.398575,0.025959,-1.339101,5.0
0.822041,1.000315,0.863238,0.230975,0.649025,0.999568,1.092566,0.341299,0.813184,0.342991,3.0
-2.27771,-2.151056,-1.146681,2.647507,1.486463,0.117596,-1.85283,1.181239,2.755006,0.102692,2.0
-0.924298,-1.144368,-0.360191,-1.502624,-1.923103,-0.176394,-0.969212,-1.938536,-1.023674,-1.279026,7.0
1.214967,1.262929,1.212789,0.808841,1.247195,-0.470385,-0.380132,1.541213,0.708221,0.883663,1.0
0.8657,0.825239,0.906932,0.178442,0.888293,0.63208,0.650756,0.341299,-0.131486,0.282916,3.0
-0.57503,0.037396,-0.534967,-0.767158,-1.025849,-0.470385,0.061677,-1.038601,-0.498857,-1.5794,5.0
1.040333,0.912777,0.513687,0.703775,1.127561,0.485085,0.650756,0.581282,0.708221,-0.197682,3.0
-0.57503,0.037396,-0.360191,-0.977291,-0.547313,0.044099,0.356217,-1.038601,-0.131486,-1.399176,7.0
0.691066,0.693931,0.994319,-0.084225,0.290124,1.661048,1.092566,0.281304,0.025959,0.943738,3.0
-1.273565,-1.53829,-1.496232,-1.029824,-1.683835,-1.205362,-1.042846,-1.698554,-0.813747,-1.699549,5.0
0.734724,0.518855,1.212789,0.493642,0.768659,-0.176394,-0.159228,0.521286,0.183404,1.123962,1.0
-2.146735,-2.151056,-2.151641,2.437374,1.127561,-1.940339,-1.705561,1.421222,2.440116,1.724709,2.0
-2.015759,-2.369901,-1.277763,2.017107,1.127561,-0.984869,-1.926465,1.421222,2.807487,0.523215,2.0
-0.182104,-0.356526,-0.272803,-1.239957,-1.2053,-0.396887,-0.159228,-1.218588,-1.076155,-1.519325,7.0
-0.356737,0.343779,-0.666048,-1.082358,-1.085666,0.117596,1.239836,-0.198662,-0.079004,-0.978653,7.0
-2.234051,-2.238594,-2.239028,3.225374,2.3239,-1.866841,-1.705561,2.321157,3.122378,2.38553,2.0
-0.182104,0.343779,-0.185416,-0.819691,-1.085666,-0.102897,0.061677,-0.618631,0.130923,-0.738354,7.0
0.8657,1.21916,0.994319,0.493642,0.828476,1.367057,1.387105,0.821265,0.498294,0.403065,3.0
0.254481,0.693931,-0.534967,-0.346891,-0.308046,-0.470385,1.092566,-0.318653,-0.079004,-1.519325,7.0
0.079847,-1.144368,1.212789,-0.767158,-0.547313,1.440554,-0.085593,0.161312,-2.335715,0.883663,5.0
-2.146735,-2.238594,-2.282722,2.752574,1.725731,-1.866841,-1.558291,1.7212,2.650043,1.544484,2.0
-0.356737,-0.444064,-0.491273,-1.239957,-1.384751,-0.176394,-0.159228,-1.158593,-1.338564,-1.098802,7.0
0.210823,0.256241,0.207829,0.230975,0.349941,-0.984869,-1.190116,0.341299,0.235886,0.102692,1.0
0.996675,1.000315,1.081707,0.598708,1.187378,-0.470385,-0.380132,0.881261,1.023111,0.883663,1.0
-0.531371,-0.356526,-0.753436,-0.819691,-0.966032,-0.102897,0.429852,-0.49864,-0.603821,-1.279026,7.0
0.516432,0.562624,0.513687,0.493642,0.828476,-0.984869,-0.453767,0.581282,0.498294,0.282916,1.0
0.996675,1.000315,0.688462,0.388575,0.649025,-0.176394,0.208947,1.181239,0.603258,0.883663,1.0
-1.14259,-1.275675,-1.234069,-0.662091,-0.966032,-0.911371,-0.748307,-0.738623,-0.603821,-0.55813,5.0
0.516432,0.168703,0.513687,0.230975,0.589209,-0.984869,-0.969212,0.281304,0.340849,0.282916,1.0
1.040333,1.131622,1.038013,0.230975,0.828476,1.073066,1.534375,0.821265,-0.079004,0.823588,4.0
1.43326,1.525543,1.256483,0.493642,0.828476,1.661048,2.565264,1.121243,0.498294,1.123962,3.0
0.341798,0.693931,-0.360191,0.125908,0.529392,0.705578,0.724391,0.761269,-0.393894,0.583289,5.0
-0.00747,-0.356526,-0.098028,-0.662091,-0.726764,0.191094,0.135312,-0.738623,-1.076155,-1.038727,7.0
0.647407,0.693931,0.819544,0.020842,0.17049,1.146564,1.092566,-0.07867,-0.079004,0.643364,3.0
0.079847,0.343779,0.207829,-0.189291,-0.308046,-0.470385,-0.380132,0.161312,0.288368,0.342991,1.0
-0.00747,-0.750447,-0.185416,-0.662091,-0.906215,0.411587,-0.159228,-0.678627,-1.181119,-0.618205,7.0
1.214967,1.262929,1.212789,0.598708,1.247195,0.044099,0.135312,1.241235,0.865666,1.184036,1.0
0.734724,0.518855,0.863238,0.493642,0.768659,-0.764376,-0.159228,0.281304,-0.183967,1.123962,1.0
0.647407,0.869008,0.382605,0.441108,0.708842,-0.470385,-0.085593,0.701274,0.498294,0.342991,1.0
-0.182104,0.037396,-0.185416,-1.029824,-0.906215,-0.176394,-0.159228,-0.678627,-0.971192,-1.339101,7.0
0.341798,0.518855,0.688462,-0.241825,0.290124,1.073066,1.018931,0.041321,0.393331,0.042617,3.0
