DATASETNAME,MODELNAME,ACC,PREC,REC,F1,AUC,FEATNAME,FEATTYPE,ERRTYPE,MODELTYPE
Employee.csv,Gaussian Process Classifier,0.8185,0.8502,0.5884,0.6955,0.3456,Education,categorical String,Outlier,Probabilistic
Employee.csv,Gaussian Process Classifier,0.8185,0.8502,0.5884,0.6955,0.3456,Gender,categorical String,Outlier,Probabilistic
Healthcare-Diabetes.csv,Dummy Classifier,0.6625,0.0,0.0,0.0,0.5,Glucose,discrete,Missing,Heuristic based
Healthcare-Diabetes.csv,K-Neighborg Classifier,0.6913,0.5656,0.369,0.4466,0.3629,BloodPressure,discrete,Missing,Neighborg based
Healthcare-Diabetes.csv,Random Forest Classifier,0.9621,0.9511,0.9358,0.9434,0.2496,SkinThickness,discrete,Missing,Ensemble Tree
Healthcare-Diabetes.csv,Decision Tree Classifier,0.9477,0.9341,0.9091,0.9214,0.5,SkinThickness,discrete,Missing,Single Tree
Healthcare-Diabetes.csv,Support Vector Machine,0.6625,0.0,0.0,0.0,0.4973,SkinThickness,discrete,Missing,Linear
Healthcare-Diabetes.csv,Gaussian Naive Bayes,0.7708,0.6765,0.615,0.6443,0.3546,Insulin,discrete,Missing,Probabilistic
Healthcare-Diabetes.csv,Support Vector Machine,0.6625,0.0,0.0,0.0,0.4973,Insulin,discrete,Missing,Linear
Healthcare-Diabetes.csv,SGD Classifier,0.6661,0.5278,0.1016,0.1704,0.0,Outcome,target,Labels,Linear
Healthcare-Diabetes.csv,MLP Classifier,0.6643,0.5111,0.123,0.1983,0.3473,Outcome,target,Labels,Neural Networks
Healthcare-Diabetes.csv,Extra Tree Classifier,0.9639,0.9514,0.9412,0.9462,0.3039,DiabetesPedigreeFunction,continue,Outlier,Single Tree
Healthcare-Diabetes.csv,Ada Boost Classifier,0.8105,0.7384,0.6791,0.7075,0.2843,DiabetesPedigreeFunction,continue,Outlier,Ensemble Tree
Healthcare-Diabetes.csv,SGD Classifier,0.6661,0.5278,0.1016,0.1704,0.0,DiabetesPedigreeFunction,continue,Outlier,Linear
Healthcare-Diabetes.csv,Extra Tree Classifier,0.9639,0.9514,0.9412,0.9462,0.3039,Pregnancies,discrete,Outlier,Single Tree
Healthcare-Diabetes.csv,Cat Boost Classifier,0.9368,0.9176,0.893,0.9051,0.2599,Pregnancies,discrete,Outlier,Ensemble Tree
Healthcare-Diabetes.csv,Decision Tree Classifier,0.9477,0.9341,0.9091,0.9214,0.5,Glucose,discrete,Outlier,Single Tree
Healthcare-Diabetes.csv,Linear Discriminant Analysis,0.7924,0.7647,0.5561,0.644,0.2908,Glucose,discrete,Outlier,Linear
Healthcare-Diabetes.csv,Cat Boost Classifier,0.9368,0.9176,0.893,0.9051,0.2599,BloodPressure,discrete,Outlier,Ensemble Tree
Healthcare-Diabetes.csv,Linear Discriminant Analysis,0.7924,0.7647,0.5561,0.644,0.2908,BloodPressure,discrete,Outlier,Linear
Healthcare-Diabetes.csv,Random Forest Classifier,0.9621,0.9511,0.9358,0.9434,0.2496,SkinThickness,discrete,Outlier,Ensemble Tree
Healthcare-Diabetes.csv,Decision Tree Classifier,0.9477,0.9341,0.9091,0.9214,0.5,SkinThickness,discrete,Outlier,Single Tree
Healthcare-Diabetes.csv,Support Vector Machine,0.6625,0.0,0.0,0.0,0.4973,SkinThickness,discrete,Outlier,Linear
Healthcare-Diabetes.csv,Decision Tree Classifier,0.9477,0.9341,0.9091,0.9214,0.5,Insulin,discrete,Outlier,Single Tree
Healthcare-Diabetes.csv,Gaussian Process Classifier,0.6715,0.5221,0.3155,0.3933,0.5,Pregnancies,discrete,Noisy,Probabilistic
Healthcare-Diabetes.csv,MLP Classifier,0.6643,0.5111,0.123,0.1983,0.3473,Pregnancies,discrete,Noisy,Neural Networks
Healthcare-Diabetes.csv,Gaussian Naive Bayes,0.7708,0.6765,0.615,0.6443,0.3546,Glucose,discrete,Noisy,Probabilistic
Healthcare-Diabetes.csv,K-Neighborg Classifier,0.6913,0.5656,0.369,0.4466,0.3629,Glucose,discrete,Noisy,Neighborg based
Healthcare-Diabetes.csv,Dummy Classifier,0.6625,0.0,0.0,0.0,0.5,Glucose,discrete,Noisy,Heuristic based
Healthcare-Diabetes.csv,Linear Discriminant Analysis,0.7924,0.7647,0.5561,0.644,0.2908,BloodPressure,discrete,Noisy,Linear
Healthcare-Diabetes.csv,Linear Discriminant Analysis,0.7924,0.7647,0.5561,0.644,0.2908,SkinThickness,discrete,Noisy,Linear
Healthcare-Diabetes.csv,Random Forest Classifier,0.9621,0.9511,0.9358,0.9434,0.2496,Insulin,discrete,Noisy,Ensemble Tree
Healthcare-Diabetes.csv,Cat Boost Classifier,0.9368,0.9176,0.893,0.9051,0.2599,Insulin,discrete,Noisy,Ensemble Tree
Healthcare-Diabetes.csv,Extra Tree Classifier,0.9639,0.9514,0.9412,0.9462,0.3039,Insulin,discrete,Noisy,Single Tree
Healthcare-Diabetes.csv,Linear Discriminant Analysis,0.7924,0.7647,0.5561,0.644,0.2908,Insulin,discrete,Noisy,Linear
Healthcare-Diabetes.csv,Dummy Classifier,0.6625,0.0,0.0,0.0,0.5,Age,discrete,Noisy,Heuristic based
Healthcare-Diabetes.csv,K-Neighborg Classifier,0.6913,0.5656,0.369,0.4466,0.3629,Age,discrete,Noisy,Neighborg based
Healthcare-Diabetes.csv,Random Forest Classifier,0.9621,0.9511,0.9358,0.9434,0.2496,BMI,continue,Noisy,Ensemble Tree
Healthcare-Diabetes.csv,K-Neighborg Classifier,0.6913,0.5656,0.369,0.4466,0.3629,BMI,continue,Noisy,Neighborg based
Healthcare-Diabetes.csv,Support Vector Machine,0.6625,0.0,0.0,0.0,0.4973,BMI,continue,Noisy,Linear
Healthcare-Diabetes.csv,Random Forest Classifier,0.9621,0.9511,0.9358,0.9434,0.2496,DiabetesPedigreeFunction,continue,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,Gradient Boosting Classifier,0.979,0.9748,0.9596,0.9671,0.3066,NULL,,NULL,Ensemble Tree
heart_failure_clinical_records.csv,Decision Tree Classifier,0.992,0.9968,0.9783,0.9875,0.5022,ejection_fraction,discrete,Missing,Single Tree
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,ejection_fraction,discrete,Missing,Probabilistic
heart_failure_clinical_records.csv,Quadratic Discriminant Analysis,0.817,0.8117,0.5621,0.6642,0.2368,ejection_fraction,discrete,Missing,Probabilistic
heart_failure_clinical_records.csv,Dummy Classifier,0.678,0.0,0.0,0.0,0.5,platelets,continue,Missing,Heuristic based
heart_failure_clinical_records.csv,Decision Tree Classifier,0.992,0.9968,0.9783,0.9875,0.5022,serum_creatinine,continue,Missing,Single Tree
heart_failure_clinical_records.csv,MLP Classifier,0.685,0.64,0.0497,0.0922,0.4914,serum_creatinine,continue,Missing,Neural Networks
heart_failure_clinical_records.csv,Gradient Boosting Classifier,0.979,0.9748,0.9596,0.9671,0.3066,serum_sodium,discrete,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Logistic Regression,0.825,0.7561,0.6739,0.7126,0.2925,serum_sodium,discrete,Missing,Linear
heart_failure_clinical_records.csv,Dummy Classifier,0.678,0.0,0.0,0.0,0.5,serum_sodium,discrete,Missing,Heuristic based
heart_failure_clinical_records.csv,MLP Classifier,0.685,0.64,0.0497,0.0922,0.4914,serum_sodium,discrete,Missing,Neural Networks
heart_failure_clinical_records.csv,Random Forest Classifier,0.995,0.9969,0.9876,0.9922,0.4827,age,discrete,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Cat Boost Classifier,0.995,0.9969,0.9876,0.9922,0.3651,age,discrete,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,age,discrete,Missing,Probabilistic
heart_failure_clinical_records.csv,Ridge Classifier,0.834,0.7766,0.6801,0.7252,0.0,age,discrete,Missing,Linear
heart_failure_clinical_records.csv,Random Forest Classifier,0.995,0.9969,0.9876,0.9922,0.4827,creatinine_phosphokinase,discrete,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Extra Tree Classifier,0.99,0.9906,0.9783,0.9844,0.4948,creatinine_phosphokinase,discrete,Missing,Single Tree
heart_failure_clinical_records.csv,Gaussian Naive Bayes,0.815,0.8513,0.5155,0.6422,0.2357,creatinine_phosphokinase,discrete,Missing,Probabilistic
heart_failure_clinical_records.csv,Cat Boost Classifier,0.995,0.9969,0.9876,0.9922,0.3651,time,discrete,Missing,Ensemble Tree
Healthcare-Diabetes.csv,Quadratic Discriminant Analysis,0.787,0.7447,0.5615,0.6402,0.3824,Insulin,discrete,Missing,Probabilistic
Healthcare-Diabetes.csv,Quadratic Discriminant Analysis,0.787,0.7447,0.5615,0.6402,0.3824,Outcome,target,DuplicatedAll,Probabilistic
Healthcare-Diabetes.csv,Quadratic Discriminant Analysis,0.787,0.7447,0.5615,0.6402,0.3824,BloodPressure,discrete,Outlier,Probabilistic
heart_failure_clinical_records.csv,Ada Boost Classifier,0.933,0.918,0.8696,0.8931,0.4055,anaemia,binary,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,diabetes,binary,Missing,Probabilistic
heart_failure_clinical_records.csv,Ada Boost Classifier,0.933,0.918,0.8696,0.8931,0.4055,diabetes,binary,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Linear Discriminant Analysis,0.829,0.7612,0.6832,0.7201,0.2963,diabetes,binary,Missing,Linear
heart_failure_clinical_records.csv,Cat Boost Classifier,0.995,0.9969,0.9876,0.9922,0.3651,high_blood_pressure,binary,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Random Forest Classifier,0.995,0.9969,0.9876,0.9922,0.4827,sex,binary,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Gradient Boosting Classifier,0.979,0.9748,0.9596,0.9671,0.3066,sex,binary,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Support Vector Machine,0.951,1.0,0.8478,0.9176,0.8605,smoking,binary,Missing,Linear
heart_failure_clinical_records.csv,Ada Boost Classifier,0.933,0.918,0.8696,0.8931,0.4055,smoking,binary,Missing,Ensemble Tree
heart_failure_clinical_records.csv,Gradient Boosting Classifier,0.979,0.9748,0.9596,0.9671,0.3066,DEATH_EVENT,target,DuplicatedAll,Ensemble Tree
heart_failure_clinical_records.csv,Ada Boost Classifier,0.933,0.918,0.8696,0.8931,0.4055,DEATH_EVENT,target,DuplicatedAll,Ensemble Tree
heart_failure_clinical_records.csv,MLP Classifier,0.685,0.64,0.0497,0.0922,0.4914,DEATH_EVENT,target,DuplicatedAll,Neural Networks
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,DEATH_EVENT,target,Labels,Probabilistic
heart_failure_clinical_records.csv,Logistic Regression,0.825,0.7561,0.6739,0.7126,0.2925,DEATH_EVENT,target,Labels,Linear
heart_failure_clinical_records.csv,Linear Discriminant Analysis,0.829,0.7612,0.6832,0.7201,0.2963,platelets,continue,Outlier,Linear
heart_failure_clinical_records.csv,Logistic Regression,0.825,0.7561,0.6739,0.7126,0.2925,platelets,continue,Outlier,Linear
heart_failure_clinical_records.csv,SGD Classifier,0.684,0.6071,0.0528,0.0971,0.0,platelets,continue,Outlier,Linear
heart_failure_clinical_records.csv,Quadratic Discriminant Analysis,0.817,0.8117,0.5621,0.6642,0.2368,serum_creatinine,continue,Outlier,Probabilistic
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,serum_creatinine,continue,Outlier,Probabilistic
heart_failure_clinical_records.csv,Support Vector Machine,0.951,1.0,0.8478,0.9176,0.8605,age,discrete,Outlier,Linear
heart_failure_clinical_records.csv,Ridge Classifier,0.834,0.7766,0.6801,0.7252,0.0,age,discrete,Outlier,Linear
heart_failure_clinical_records.csv,Linear Discriminant Analysis,0.829,0.7612,0.6832,0.7201,0.2963,age,discrete,Outlier,Linear
heart_failure_clinical_records.csv,Logistic Regression,0.825,0.7561,0.6739,0.7126,0.2925,age,discrete,Outlier,Linear
heart_failure_clinical_records.csv,MLP Classifier,0.685,0.64,0.0497,0.0922,0.4914,age,discrete,Outlier,Neural Networks
heart_failure_clinical_records.csv,Logistic Regression,0.825,0.7561,0.6739,0.7126,0.2925,creatinine_phosphokinase,discrete,Outlier,Linear
heart_failure_clinical_records.csv,SGD Classifier,0.684,0.6071,0.0528,0.0971,0.0,creatinine_phosphokinase,discrete,Outlier,Linear
heart_failure_clinical_records.csv,Random Forest Classifier,0.995,0.9969,0.9876,0.9922,0.4827,time,discrete,Outlier,Ensemble Tree
heart_failure_clinical_records.csv,Support Vector Machine,0.951,1.0,0.8478,0.9176,0.8605,time,discrete,Outlier,Linear
heart_failure_clinical_records.csv,Extra Tree Classifier,0.99,0.9906,0.9783,0.9844,0.4948,ejection_fraction,discrete,Outlier,Single Tree
heart_failure_clinical_records.csv,SGD Classifier,0.684,0.6071,0.0528,0.0971,0.0,ejection_fraction,discrete,Outlier,Linear
heart_failure_clinical_records.csv,Cat Boost Classifier,0.995,0.9969,0.9876,0.9922,0.3651,age,discrete,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,K-Neighborg Classifier,0.938,0.8916,0.9193,0.9052,0.513,age,discrete,Noisy,Neighborg based
heart_failure_clinical_records.csv,Support Vector Machine,0.951,1.0,0.8478,0.9176,0.8605,age,discrete,Noisy,Linear
heart_failure_clinical_records.csv,Ridge Classifier,0.834,0.7766,0.6801,0.7252,0.0,age,discrete,Noisy,Linear
heart_failure_clinical_records.csv,SGD Classifier,0.684,0.6071,0.0528,0.0971,0.0,creatinine_phosphokinase,discrete,Noisy,Linear
heart_failure_clinical_records.csv,Logistic Regression,0.825,0.7561,0.6739,0.7126,0.2925,time,discrete,Noisy,Linear
heart_failure_clinical_records.csv,Gradient Boosting Classifier,0.979,0.9748,0.9596,0.9671,0.3066,ejection_fraction,discrete,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,Ada Boost Classifier,0.933,0.918,0.8696,0.8931,0.4055,ejection_fraction,discrete,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,ejection_fraction,discrete,Noisy,Probabilistic
heart_failure_clinical_records.csv,Dummy Classifier,0.678,0.0,0.0,0.0,0.5,ejection_fraction,discrete,Noisy,Heuristic based
heart_failure_clinical_records.csv,SGD Classifier,0.684,0.6071,0.0528,0.0971,0.0,ejection_fraction,discrete,Noisy,Linear
heart_failure_clinical_records.csv,Support Vector Machine,0.951,1.0,0.8478,0.9176,0.8605,serum_sodium,discrete,Noisy,Linear
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,serum_sodium,discrete,Noisy,Probabilistic
heart_failure_clinical_records.csv,SGD Classifier,0.684,0.6071,0.0528,0.0971,0.0,serum_sodium,discrete,Noisy,Linear
heart_failure_clinical_records.csv,Ada Boost Classifier,0.933,0.918,0.8696,0.8931,0.4055,platelets,continue,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,K-Neighborg Classifier,0.938,0.8916,0.9193,0.9052,0.513,platelets,continue,Noisy,Neighborg based
heart_failure_clinical_records.csv,Logistic Regression,0.825,0.7561,0.6739,0.7126,0.2925,serum_creatinine,continue,Noisy,Linear
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,serum_creatinine,continue,Noisy,Probabilistic
heart_failure_clinical_records.csv,Dummy Classifier,0.678,0.0,0.0,0.0,0.5,anaemia,binary,Noisy,Heuristic based
heart_failure_clinical_records.csv,Random Forest Classifier,0.995,0.9969,0.9876,0.9922,0.4827,diabetes,binary,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,high_blood_pressure,binary,Noisy,Probabilistic
heart_failure_clinical_records.csv,Extra Tree Classifier,0.99,0.9906,0.9783,0.9844,0.4948,sex,binary,Noisy,Single Tree
heart_failure_clinical_records.csv,K-Neighborg Classifier,0.938,0.8916,0.9193,0.9052,0.513,sex,binary,Noisy,Neighborg based
heart_failure_clinical_records.csv,Decision Tree Classifier,0.992,0.9968,0.9783,0.9875,0.5022,smoking,binary,Noisy,Single Tree
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,smoking,binary,Noisy,Probabilistic
heart_failure_clinical_records.csv,Ridge Classifier,0.834,0.7766,0.6801,0.7252,0.0,smoking,binary,Noisy,Linear
heart_failure_clinical_records.csv,Dummy Classifier,0.678,0.0,0.0,0.0,0.5,smoking,binary,Noisy,Heuristic based
heart_failure_clinical_records.csv,SGD Classifier,0.684,0.6071,0.0528,0.0971,0.0,smoking,binary,Noisy,Linear
loan_approval.csv,Ada Boost Classifier,0.9707,0.9829,0.97,0.9764,0.6016,NULL,,NULL,Ensemble Tree
loan_approval.csv,Support Vector Machine,0.6241,0.6241,1.0,0.7686,0.5, no_of_dependents,discrete,Missing,Linear
loan_approval.csv,SGD Classifier,0.6206,0.6231,0.9925,0.7656,0.0, no_of_dependents,discrete,Missing,Linear
loan_approval.csv,Decision Tree Classifier,0.9754,0.9904,0.97,0.9801,0.5, no_of_dependents,discrete,Missing,Single Tree
loan_approval.csv,Dummy Classifier,0.6241,0.6241,1.0,0.7686,0.5, no_of_dependents,discrete,Missing,Heuristic based
loan_approval.csv,Decision Tree Classifier,0.9754,0.9904,0.97,0.9801,0.5, income_annum,discrete,Missing,Single Tree
loan_approval.csv,Extra Tree Classifier,0.959,0.9698,0.9644,0.9671,0.7115, loan_term,discrete,Missing,Single Tree
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, loan_term,discrete,Missing,Probabilistic
loan_approval.csv,MLP Classifier,0.5948,0.6216,0.8968,0.7343,0.5031, loan_term,discrete,Missing,Neural Networks
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5, loan_term,discrete,Missing,Probabilistic
loan_approval.csv,Gradient Boosting Classifier,0.9789,0.9905,0.9756,0.983,0.6147, cibil_score,discrete,Missing,Ensemble Tree
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, cibil_score,discrete,Missing,Probabilistic
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5, cibil_score,discrete,Missing,Probabilistic
loan_approval.csv,Ridge Classifier,0.918,0.9602,0.9062,0.9324,0.0, residential_assets_value,discrete,Missing,Linear
loan_approval.csv,K-Neighborg Classifier,0.5433,0.617,0.7073,0.6591,0.4985, residential_assets_value,discrete,Missing,Neighborg based
loan_approval.csv,Support Vector Machine,0.6241,0.6241,1.0,0.7686,0.5, luxury_assets_value,discrete,Missing,Linear
loan_approval.csv,K-Neighborg Classifier,0.5433,0.617,0.7073,0.6591,0.4985, luxury_assets_value,discrete,Missing,Neighborg based
loan_approval.csv,MLP Classifier,0.5948,0.6216,0.8968,0.7343,0.5031, luxury_assets_value,discrete,Missing,Neural Networks
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5, luxury_assets_value,discrete,Missing,Probabilistic
loan_approval.csv,Gradient Boosting Classifier,0.9789,0.9905,0.9756,0.983,0.6147, bank_asset_value,discrete,Missing,Ensemble Tree
loan_approval.csv,Ridge Classifier,0.918,0.9602,0.9062,0.9324,0.0, education,categorical String,Missing,Linear
loan_approval.csv,Random Forest Classifier,0.9778,0.9905,0.9737,0.982,0.6225, self_employed,categorical String,Missing,Ensemble Tree
loan_approval.csv,Ridge Classifier,0.918,0.9602,0.9062,0.9324,0.0, self_employed,categorical String,Missing,Linear
loan_approval.csv,Random Forest Classifier,0.9778,0.9905,0.9737,0.982,0.6225,loan_status,target,DuplicatedAll,Ensemble Tree
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5,loan_status,target,DuplicatedAll,Probabilistic
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934,loan_status,target,Labels,Probabilistic
loan_approval.csv,K-Neighborg Classifier,0.5433,0.617,0.7073,0.6591,0.4985,loan_status,target,Labels,Neighborg based
loan_approval.csv,Cat Boost Classifier,0.9789,0.9905,0.9756,0.983,0.357, no_of_dependents,discrete,Outlier,Ensemble Tree
loan_approval.csv,Ada Boost Classifier,0.9707,0.9829,0.97,0.9764,0.6016, no_of_dependents,discrete,Outlier,Ensemble Tree
loan_approval.csv,Gaussian Naive Bayes,0.7412,0.7197,0.9587,0.8222,0.9418, no_of_dependents,discrete,Outlier,Probabilistic
loan_approval.csv,Cat Boost Classifier,0.9789,0.9905,0.9756,0.983,0.357, income_annum,discrete,Outlier,Ensemble Tree
loan_approval.csv,Logistic Regression,0.8068,0.8016,0.9174,0.8556,0.7498, income_annum,discrete,Outlier,Linear
loan_approval.csv,SGD Classifier,0.6206,0.6231,0.9925,0.7656,0.0, income_annum,discrete,Outlier,Linear
loan_approval.csv,Gradient Boosting Classifier,0.9789,0.9905,0.9756,0.983,0.6147, loan_amount,discrete,Outlier,Ensemble Tree
loan_approval.csv,K-Neighborg Classifier,0.5433,0.617,0.7073,0.6591,0.4985, loan_amount,discrete,Outlier,Neighborg based
loan_approval.csv,SGD Classifier,0.6206,0.6231,0.9925,0.7656,0.0, loan_amount,discrete,Outlier,Linear
loan_approval.csv,Extra Tree Classifier,0.959,0.9698,0.9644,0.9671,0.7115, loan_term,discrete,Outlier,Single Tree
loan_approval.csv,K-Neighborg Classifier,0.5433,0.617,0.7073,0.6591,0.4985, loan_term,discrete,Outlier,Neighborg based
loan_approval.csv,MLP Classifier,0.5948,0.6216,0.8968,0.7343,0.5031, loan_term,discrete,Outlier,Neural Networks
loan_approval.csv,K-Neighborg Classifier,0.5433,0.617,0.7073,0.6591,0.4985, cibil_score,discrete,Outlier,Neighborg based
loan_approval.csv,SGD Classifier,0.6206,0.6231,0.9925,0.7656,0.0, cibil_score,discrete,Outlier,Linear
loan_approval.csv,Random Forest Classifier,0.9778,0.9905,0.9737,0.982,0.6225, residential_assets_value,discrete,Outlier,Ensemble Tree
loan_approval.csv,Logistic Regression,0.8068,0.8016,0.9174,0.8556,0.7498, residential_assets_value,discrete,Outlier,Linear
loan_approval.csv,Support Vector Machine,0.6241,0.6241,1.0,0.7686,0.5, residential_assets_value,discrete,Outlier,Linear
loan_approval.csv,Ridge Classifier,0.918,0.9602,0.9062,0.9324,0.0, residential_assets_value,discrete,Outlier,Linear
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5, residential_assets_value,discrete,Outlier,Probabilistic
loan_approval.csv,Random Forest Classifier,0.9778,0.9905,0.9737,0.982,0.6225, commercial_assets_value,discrete,Outlier,Ensemble Tree
loan_approval.csv,Gaussian Naive Bayes,0.7412,0.7197,0.9587,0.8222,0.9418, commercial_assets_value,discrete,Outlier,Probabilistic
loan_approval.csv,Ridge Classifier,0.918,0.9602,0.9062,0.9324,0.0, commercial_assets_value,discrete,Outlier,Linear
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5, commercial_assets_value,discrete,Outlier,Probabilistic
